avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
96,temp,,,2,,medium,,Employed,
196,management,,,4,1.0,high,0.385497635773,Employed,3.0
137,IT,1.0,0.798178173483,5,,low,0.50538022088,Employed,3.0
239,sales,,0.764004303614,3,,low,0.23602085911,Employed,6.0
230,support,,0.802171602584,5,,low,0.608538047298,Employed,3.0
171,product,,0.740790515168,4,,low,0.233473005959,Employed,5.0
193,finance,,0.584728489161,3,,medium,0.945939620226,Employed,2.0
237,engineering,1.0,0.858913676776,4,,low,0.990410087123,Employed,3.0
239,sales,,0.506778135583,6,,medium,0.92372343972,Employed,5.0
222,product,1.0,0.751956189268,4,,low,0.563449685168,Employed,3.0
227,support,,0.752920500662,4,,low,0.719978303173,Employed,2.0
230,support,,0.951709879218,5,,medium,0.148127113235,Employed,3.0
263,sales,,0.61525464295,4,,low,0.754371805376,Employed,2.0
151,IT,,0.536355239624,2,,medium,0.455880835813,Left,3.0
250,procurement,1.0,0.58267182605,3,,low,0.799591751052,Employed,3.0
279,sales,,0.770011121395,4,,medium,0.376760664651,Employed,6.0
169,management,,0.728579291369,4,,medium,0.748626919111,Employed,10.0
232,engineering,,0.610198684514,5,,medium,0.796878956691,Employed,2.0
266,management,,,3,,high,0.591071293814,Employed,2.0
182,engineering,1.0,0.556464798562,3,,medium,0.638211366888,Employed,3.0
170,IT,,0.727617753338,4,,low,0.883728859161,Employed,2.0
166,sales,,0.608459087657,4,,high,0.794262524148,Employed,3.0
199,procurement,,0.580802174169,4,,low,0.761023421779,Employed,2.0
165,sales,,0.455871111643,5,,low,0.895445491174,Employed,6.0
78,temp,,,2,,medium,,Employed,
145,sales,,0.442979905601,2,,low,0.41873060075,Left,3.0
233,engineering,,0.936728921559,4,,low,0.899674728772,Left,6.0
304,engineering,,0.82532002241,6,,low,0.115863047732,Left,4.0
168,management,,0.538401577046,5,,low,0.714342401659,Employed,4.0
222,engineering,,0.596829367205,4,,medium,0.572246670544,Employed,3.0
152,sales,,0.419798966999,5,,medium,0.621561635007,Employed,3.0
279,support,,0.868379468373,6,,medium,0.119199637285,Left,4.0
113,support,,0.463365979068,4,,low,0.363526710634,Employed,3.0
141,sales,,0.618708684175,3,,medium,0.619661133824,Employed,3.0
214,sales,,0.594468714182,3,,low,0.523874185065,Employed,2.0
273,sales,1.0,0.912404370797,3,,medium,0.783491176496,Employed,2.0
129,procurement,,0.479051778141,2,,high,0.541475932205,Employed,2.0
217,sales,,0.553096561769,4,,low,0.167053614576,Employed,6.0
192,,,0.831767739409,4,,medium,0.705573196288,Employed,3.0
192,sales,,0.551225088724,7,,low,0.210583532705,Left,3.0
245,sales,,0.817466930397,4,,medium,0.95941324499,Employed,4.0
129,engineering,,0.603556863641,5,,medium,0.485212983305,Employed,5.0
263,finance,1.0,0.840378348027,5,,medium,0.65322509609,Employed,3.0
145,,,0.43683931489,2,,medium,0.423205214339,Left,3.0
289,product,,0.889115358597,7,,low,0.0919549649398,Left,4.0
222,sales,,0.583909476351,5,,high,0.724005451758,Employed,3.0
297,,,0.845922286441,6,,medium,0.108951107804,Left,4.0
160,engineering,,0.606940205973,4,,low,1.0,Employed,3.0
273,IT,1.0,0.680349484932,4,,low,0.720199757748,Employed,4.0
159,support,,0.581603835421,2,,medium,0.435751450831,Left,3.0
157,marketing,,0.534036804528,2,,medium,0.435370672136,Left,3.0
176,finance,,0.901340066464,5,1.0,medium,0.905492005962,Employed,6.0
255,marketing,,0.993980544518,7,,medium,0.168066724632,Left,4.0
251,sales,,0.881590466067,3,,medium,0.285480583452,Employed,4.0
249,engineering,,0.873009876646,5,,medium,0.558174816687,Left,4.0
136,IT,,0.448956771687,4,,low,0.943998210363,Employed,7.0
234,finance,,0.943737769141,3,,medium,0.49060450578,Employed,3.0
189,sales,,0.987378803202,3,,medium,0.711782396584,Employed,3.0
240,sales,,0.965473624399,5,,low,0.921511143409,Employed,2.0
275,support,,0.898939895405,7,,low,0.086360739745,Left,4.0
294,sales,,0.950147437406,6,,medium,0.490095895179,Left,3.0
82,temp,1.0,,3,,low,,Employed,
213,support,,,3,,low,0.503268275587,Employed,2.0
271,procurement,,0.926858066255,5,1.0,medium,0.861973292181,Employed,2.0
145,engineering,,0.507109237823,2,,low,0.353698844977,Left,3.0
198,engineering,,0.952330584562,5,,high,0.646374096894,Employed,2.0
167,sales,,0.386056395543,3,,medium,0.527374015735,Employed,3.0
191,support,,0.608252860051,3,,medium,0.822583299634,Employed,3.0
199,support,1.0,0.376777138765,5,,high,0.783144152661,Employed,4.0
119,sales,,0.413335650581,3,,low,0.41282318784,Employed,2.0
200,sales,,0.937844440014,5,,medium,0.710721051898,Employed,3.0
185,sales,,0.546788240603,4,,medium,0.701998748705,Employed,3.0
245,support,,0.480632327375,4,,medium,0.70092475597,Employed,3.0
257,finance,,0.768242847743,3,,low,0.290318031783,Employed,5.0
148,sales,,0.52589186529,2,,low,0.410286691814,Left,3.0
131,IT,,0.53147199002,2,,low,0.450861355496,Left,3.0
168,finance,1.0,0.809172351894,5,,high,0.596413309458,Employed,2.0
274,marketing,,0.749907751674,3,,low,0.702325300184,Employed,3.0
204,marketing,,0.656678249708,2,,low,1.0,Employed,4.0
143,support,,0.627051928281,3,,medium,0.282010092243,Employed,4.0
264,engineering,,0.998916747061,4,,low,0.677278871786,Employed,3.0
160,product,,0.991862967072,3,,medium,0.833705096265,Employed,2.0
265,information_technology,,0.633354090573,2,,low,1.0,Employed,2.0
255,management,,0.837546798297,4,,low,0.783020587666,Left,5.0
227,engineering,1.0,,4,,medium,0.57298889357,Employed,3.0
157,engineering,,0.86267812655,3,1.0,low,0.600037540785,Employed,4.0
144,support,,0.486806219944,2,,low,0.415468123116,Left,3.0
141,sales,1.0,0.503339046076,2,,low,0.501474910431,Left,3.0
156,support,,0.964244589938,3,,medium,0.110045341367,Employed,2.0
254,sales,1.0,0.994033025398,5,,low,0.658299358206,Employed,3.0
227,engineering,,0.781579769851,5,,medium,0.729122678375,Employed,2.0
185,sales,1.0,0.950733651827,4,,low,0.701070026649,Employed,2.0
139,management,,0.598175222961,4,1.0,low,0.798453059565,Left,3.0
102,engineering,,0.662469246965,3,,medium,0.564086283809,Employed,6.0
224,finance,,0.469178727547,7,,medium,0.198189719905,Left,5.0
180,sales,,0.991719017135,4,,medium,0.71636953448,Employed,2.0
199,sales,,0.755813042098,5,,medium,0.799777921643,Employed,4.0
133,sales,,0.720664487706,3,,medium,0.5721782516,Employed,3.0
223,support,,0.56320579599,3,,medium,0.621469558423,Employed,3.0
210,information_technology,,0.612116804236,4,,medium,0.927103096071,Employed,3.0
231,marketing,,0.47030329957,5,,low,0.570004263928,Employed,3.0
286,product,,0.500022938191,5,,low,0.515826823094,Employed,5.0
245,sales,,0.707904116002,3,,medium,0.618752497655,Employed,3.0
171,sales,,1.0,5,,high,0.957896662236,Employed,2.0
265,product,,,3,,medium,0.739018512065,Employed,3.0
265,support,1.0,0.591148657529,5,,high,0.701686684546,Employed,2.0
144,sales,,0.727750381546,4,,low,0.584864308487,Employed,2.0
238,sales,,0.644930207822,5,,low,0.510443977996,Employed,3.0
179,support,1.0,0.863529309106,3,,low,0.517247752166,Employed,3.0
137,sales,,0.828419183416,5,,low,0.29295143406,Employed,4.0
143,sales,,0.581207285082,3,,medium,0.577079776075,Employed,2.0
214,engineering,,,3,,medium,0.938101516569,Employed,3.0
135,engineering,,0.83968863856,5,,low,0.874746950795,Employed,3.0
205,sales,,0.484577398116,5,,medium,0.779698371894,Employed,3.0
162,sales,,0.594988974085,3,,medium,0.873620884927,Employed,7.0
233,product,,0.555223680688,4,,low,0.81934822388,Employed,2.0
210,engineering,1.0,0.626628147137,4,,low,0.550100791152,Employed,3.0
174,engineering,1.0,0.942203068686,5,,low,0.918000187217,Employed,3.0
227,sales,1.0,0.812505679397,5,,medium,0.793790868069,Left,5.0
146,sales,,0.507349066515,2,,medium,0.434845219483,Left,3.0
183,admin,,0.931475282268,4,,low,0.286521555147,Employed,4.0
214,support,1.0,0.949734242171,4,,medium,0.426467024721,Employed,6.0
141,engineering,1.0,0.461296816508,4,,low,0.802326618089,Employed,3.0
271,support,,0.845275390329,6,,low,0.803379498554,Employed,3.0
143,sales,,0.661335942234,3,,medium,0.679222911878,Employed,3.0
113,sales,,0.877965379917,5,,medium,0.679141572677,Employed,3.0
139,sales,,,4,,medium,0.801094149252,Employed,2.0
151,sales,,,4,,medium,0.950565085091,Employed,3.0
210,sales,,,3,,low,0.674315021738,Employed,2.0
143,support,,,5,,low,0.90765530222,Employed,3.0
156,sales,,0.784681584472,3,,medium,0.642427140978,Employed,2.0
247,management,,0.695355089121,6,,low,0.751240124338,Employed,3.0
267,support,,0.706341580466,4,,low,0.554761325348,Employed,4.0
146,support,,0.947691906842,5,,low,0.690981308909,Employed,3.0
137,engineering,,0.920259423063,4,,low,0.917075831536,Employed,2.0
256,marketing,,0.767393339062,3,,low,0.961320416482,Employed,3.0
200,support,,0.619657326254,4,1.0,medium,0.461134411546,Employed,2.0
148,engineering,,0.639983971419,3,,low,0.698408448003,Employed,2.0
149,product,,0.924068646161,4,,medium,0.759604591794,Employed,2.0
211,sales,,0.779151895327,3,,low,0.899957187683,Employed,4.0
156,sales,,0.510090801007,3,,low,0.452710941272,Employed,2.0
136,sales,,0.66360242017,4,,medium,0.57650490127,Employed,2.0
180,marketing,,0.543040194779,4,,medium,0.732574309591,Employed,3.0
143,engineering,,0.80638247507,5,1.0,low,0.483001056096,Employed,4.0
181,sales,,0.696304667205,3,,low,1.0,Employed,3.0
203,engineering,,0.526861056701,5,,low,0.887488845209,Employed,6.0
195,marketing,,0.968390904788,3,,medium,0.890516837959,Employed,2.0
128,support,,0.47485793507,2,,low,0.408224310458,Left,3.0
263,marketing,,0.575614894735,3,,low,0.90026478685,Employed,3.0
175,IT,,,3,,low,0.958840716674,Employed,3.0
237,engineering,,0.524787315903,3,,medium,0.54692747032,Employed,2.0
224,support,1.0,0.573394291557,4,,medium,0.726333538815,Employed,4.0
219,,,,4,,medium,0.56773437702,Employed,3.0
178,management,,,5,,low,0.694261503526,Employed,2.0
257,marketing,,0.589180965685,3,,medium,0.597185925657,Employed,6.0
152,sales,,0.539839774709,2,,medium,0.402088745441,Left,3.0
175,engineering,1.0,0.824816475017,5,,medium,0.697066014535,Employed,6.0
169,support,,0.922187106611,4,,medium,0.667012955468,Employed,4.0
176,finance,,0.571972228581,3,,high,0.880067953087,Employed,3.0
272,support,,0.952939786002,4,,low,0.498345818925,Employed,2.0
225,engineering,,,3,,high,1.0,Employed,2.0
169,marketing,,0.556436423628,3,,low,0.542097609667,Employed,4.0
182,engineering,,0.595129960438,4,,low,0.505845388274,Employed,3.0
129,engineering,,0.449494332093,2,,medium,0.383213513612,Left,3.0
211,finance,,0.852948165279,4,,medium,0.797571360486,Employed,8.0
155,sales,1.0,0.608949443165,3,,medium,0.692931881071,Employed,3.0
139,IT,,0.526794415296,5,,low,0.187278342913,Employed,6.0
264,marketing,,0.993579846888,4,,low,0.893410950242,Left,5.0
169,support,,1.0,3,,medium,0.585031068973,Employed,2.0
154,sales,,0.876874212537,3,,low,0.695331592723,Employed,2.0
212,sales,1.0,0.629547853998,4,,medium,0.613149649298,Employed,3.0
131,,1.0,,2,,medium,0.326495741909,Left,3.0
240,finance,,0.929013140923,4,,low,0.767117808172,Employed,4.0
251,support,,0.536362822793,4,,low,0.538819422603,Employed,2.0
216,information_technology,,0.608366431206,4,,medium,0.956088362555,Employed,4.0
237,engineering,,0.577341643098,3,,high,0.623553952247,Employed,2.0
147,sales,,,2,,low,0.47513166286,Left,3.0
140,sales,,0.623494415368,5,1.0,high,0.647246649839,Employed,4.0
245,finance,,0.75085872642,3,,medium,0.87426298871,Employed,10.0
170,finance,,0.592943333109,4,,low,0.634444684994,Employed,3.0
300,management,,0.979650675283,7,,medium,0.166335733494,Left,4.0
152,support,,0.773193952251,6,,low,0.182800275607,Left,2.0
268,sales,,0.761100335929,3,,low,0.847255226907,Employed,3.0
259,sales,,0.539700141295,4,,low,0.7418764521,Employed,2.0
257,management,1.0,0.776901701288,3,,low,0.890126886672,Employed,4.0
218,engineering,,0.972212772158,3,,medium,0.670190628147,Employed,2.0
249,engineering,,0.836038670425,5,,medium,0.519994845929,Left,4.0
138,finance,,0.802477174145,4,,medium,0.492286585988,Left,3.0
250,support,,0.463936754194,2,,low,0.985198756677,Employed,5.0
132,support,,,4,,medium,0.788457767519,Employed,3.0
212,engineering,,0.63249212414,3,,medium,0.527575690521,Employed,2.0
171,IT,,0.50779472841,3,,medium,0.57148404691,Employed,3.0
139,sales,,0.637433006248,2,,medium,0.710529764237,Employed,8.0
271,finance,,0.645042960065,4,,low,0.967617100768,Employed,3.0
256,product,,0.687067606093,5,,low,0.872954633246,Employed,7.0
198,sales,,0.527990299913,3,,low,0.806196917275,Employed,3.0
274,IT,,,3,,low,0.890113117231,Employed,3.0
136,sales,,0.688040738597,4,,medium,0.68486556227,Employed,2.0
260,engineering,,0.587154751083,5,,medium,0.660227153171,Employed,3.0
244,sales,,0.878378211866,4,,low,0.17004717193,Employed,5.0
274,management,,0.581128317134,5,,medium,0.628758440576,Employed,3.0
245,sales,1.0,0.850387624137,4,,low,0.770551422885,Left,5.0
180,sales,,,4,,medium,0.455526770959,Employed,3.0
195,sales,,0.679788696761,3,,high,0.736665225943,Employed,3.0
136,sales,,0.535459962485,2,,low,0.487850712916,Left,3.0
244,marketing,,0.787105679941,6,,low,0.113982613053,Left,4.0
224,sales,,0.79785931743,4,1.0,medium,0.76295009015,Employed,3.0
258,sales,1.0,0.98536683748,2,,medium,0.506632365947,Employed,3.0
240,,1.0,0.883383264086,6,,low,0.265099322684,Employed,3.0
150,support,,0.542705381027,2,,low,0.485358124663,Left,3.0
147,finance,,0.793802794083,3,,medium,1.0,Employed,8.0
204,finance,,0.950540156076,2,,low,0.526474543543,Employed,10.0
135,IT,,0.926125164117,4,,medium,0.93873690933,Employed,3.0
208,marketing,,0.679343223536,4,,medium,0.552003154379,Employed,2.0
141,product,,0.528517368316,2,,medium,0.408937101043,Left,3.0
229,support,1.0,0.645276209313,3,,low,0.873021057052,Employed,2.0
269,management,,0.577557291174,3,,low,0.822039095161,Employed,2.0
255,information_technology,,0.606735094944,3,,low,0.67763106697,Employed,5.0
175,sales,,0.41484994743,6,,low,0.254643112917,Employed,3.0
137,marketing,,0.499223707251,2,,medium,0.431534614747,Left,3.0
208,,1.0,0.858923692685,5,,medium,0.910023642565,Employed,2.0
167,marketing,,0.708144274728,5,,medium,0.151752637733,Employed,7.0
244,IT,,0.926197140182,6,,medium,0.0618684277586,Left,5.0
223,sales,,0.837597210432,5,,low,0.738441230443,Left,5.0
244,IT,,0.931267188831,6,,medium,0.0902423182115,Left,5.0
181,support,,0.910438416411,3,,low,0.692817121898,Employed,3.0
164,engineering,,0.839186295525,4,,high,0.756663465708,Employed,3.0
232,finance,,0.754073998847,3,,high,0.546859155925,Employed,2.0
160,sales,1.0,0.485723137609,4,,medium,0.847743189167,Employed,2.0
160,finance,,0.542536184326,2,,low,0.397754902396,Left,3.0
255,sales,1.0,0.458827420594,6,,medium,0.890915994635,Employed,6.0
281,,,0.57361951123,4,,medium,0.53541993317,Left,6.0
73,temp,,,1,,low,,Employed,
131,finance,,0.539248768908,2,,medium,0.488345357153,Left,3.0
131,temp,,,2,,medium,,Employed,
174,engineering,,0.482324122898,6,,low,0.414146241685,Employed,5.0
266,support,,0.761661814121,4,,low,0.632767429822,Employed,2.0
205,engineering,,0.574165551919,3,,medium,0.596604337353,Employed,2.0
174,sales,,0.74328780066,4,,medium,0.466656488424,Employed,3.0
157,IT,,0.592210971108,4,,medium,0.520846303631,Employed,3.0
231,engineering,,0.693633388718,6,,medium,0.860474361377,Employed,4.0
217,sales,,0.667059893746,5,,medium,0.960912883157,Employed,3.0
210,product,,0.953588172604,4,,low,0.670037813085,Employed,3.0
242,sales,,0.614283048911,4,,low,0.813749731486,Employed,2.0
249,engineering,,0.814468945864,5,,low,0.713843504199,Left,5.0
128,sales,,0.498707793723,2,,medium,0.423623680064,Left,3.0
301,marketing,,0.921234872242,7,,low,0.0593120943691,Left,4.0
226,marketing,,,4,,low,0.427579483098,Employed,3.0
148,IT,,0.788132303218,2,,low,0.937853522289,Employed,2.0
210,sales,,0.927514251135,4,,medium,0.845479158935,Employed,2.0
309,sales,,0.876305783567,6,,medium,0.101742103351,Left,4.0
146,engineering,1.0,0.720380232354,3,,high,0.860161460957,Employed,5.0
237,sales,,0.804960013283,5,,medium,0.744839720743,Left,5.0
188,marketing,,0.850194831276,3,,medium,0.500962140579,Employed,6.0
134,support,1.0,0.838446364796,5,,low,0.777343240365,Employed,2.0
208,support,1.0,,3,,medium,0.61624456786,Employed,3.0
139,engineering,,0.366329381952,2,,medium,0.457461514947,Employed,4.0
190,admin,,0.667117936699,4,,medium,0.809280517628,Employed,3.0
171,finance,,0.526946654206,2,,medium,0.421845212244,Employed,3.0
170,marketing,1.0,0.707534732987,5,,medium,0.461991278264,Employed,3.0
162,IT,,0.572796776562,3,,medium,0.854613975238,Employed,2.0
186,finance,,0.747969897338,3,,medium,0.419437573862,Employed,2.0
140,IT,,,2,,low,0.875218765106,Employed,3.0
206,engineering,,0.851294961153,3,,low,0.566524373067,Employed,2.0
128,temp,1.0,,1,,low,,Employed,
159,information_technology,1.0,0.820611867805,2,,low,0.217119463828,Employed,6.0
226,management,,0.533394669481,6,,medium,0.371818766976,Employed,6.0
151,sales,,0.663469750046,5,,medium,0.715657348046,Employed,3.0
135,support,,0.546112340158,2,,low,0.352472689974,Left,3.0
147,sales,,0.672788830088,3,,medium,0.737598859004,Employed,2.0
135,support,,0.720714989319,3,,medium,0.701572770874,Employed,2.0
151,procurement,,0.962550073578,3,,medium,0.567813476229,Employed,3.0
154,support,,0.592417684697,2,,low,0.379845202333,Left,3.0
182,IT,1.0,0.820143056387,5,,low,0.619430603918,Employed,2.0
133,engineering,,0.805106995597,7,,low,0.324087387188,Left,5.0
136,product,,,2,,medium,0.450594101088,Left,3.0
241,support,1.0,,5,,medium,0.628704501497,Employed,3.0
158,support,,0.472316269515,3,,medium,0.567095213842,Employed,2.0
271,sales,,0.891915921493,5,,low,0.179431848242,Left,4.0
286,engineering,,,3,,medium,0.73342122013,Employed,3.0
239,sales,,0.517851916517,3,,medium,0.587200240694,Employed,2.0
219,finance,,0.635865603911,3,,low,0.683058055901,Employed,2.0
223,sales,,0.912004851043,4,,medium,0.75769913022,Employed,5.0
258,management,,0.843169302735,6,,low,0.111695916686,Left,4.0
155,IT,,0.537556715178,2,,low,0.479737773516,Left,3.0
243,support,1.0,,5,,low,0.676853895793,Employed,3.0
142,engineering,,0.630600496568,3,,medium,0.964198428443,Employed,3.0
206,product,,0.940265964744,4,,medium,0.598758264896,Employed,3.0
265,sales,,0.461251048129,3,,medium,0.722305386323,Employed,3.0
244,sales,,0.702216725515,4,,low,0.631517998018,Employed,4.0
209,sales,1.0,0.579715425945,6,,low,0.245772064952,Employed,5.0
269,engineering,1.0,0.792976978483,3,,medium,0.716894733382,Employed,2.0
78,temp,,,1,,medium,,Employed,
259,support,,0.455011889685,4,,medium,0.85778537303,Employed,2.0
207,sales,,0.947472114269,3,,low,0.678574425987,Employed,3.0
143,support,,0.615732802345,4,,medium,0.685025903109,Employed,3.0
260,engineering,,0.896206449433,5,,low,0.54855544289,Employed,4.0
111,procurement,,0.753977015988,5,1.0,medium,0.921207677206,Employed,4.0
206,sales,,,5,,low,0.682528251059,Employed,3.0
254,support,,0.94793375245,5,,low,0.894260249265,Left,6.0
247,sales,,0.777307950308,6,,low,0.0557162533705,Left,4.0
154,marketing,,0.759499602923,4,,medium,0.482573933311,Employed,3.0
229,IT,,0.869988681953,4,,medium,0.77336367691,Employed,2.0
208,product,1.0,0.935361841594,6,,low,0.238566733369,Employed,5.0
139,engineering,,0.873231994735,6,,medium,0.395484956788,Left,6.0
211,sales,,0.475489709735,3,,medium,0.749490496043,Employed,7.0
146,sales,,0.617341831603,6,,low,0.649973627456,Employed,3.0
295,product,,0.814165888934,6,,medium,0.137756090367,Left,4.0
245,management,,0.579337275742,4,,low,0.716859809811,Employed,2.0
176,sales,1.0,0.488038219421,4,,low,0.186133015808,Employed,4.0
200,engineering,,,5,,low,0.776309607702,Employed,2.0
270,management,,0.863776858112,5,,low,0.830065360911,Employed,2.0
182,finance,,0.79602753602,6,,low,0.203696971345,Employed,3.0
179,marketing,,0.430291935231,4,,low,0.584044715367,Employed,3.0
232,sales,,0.870610707715,5,,low,0.188022896567,Left,3.0
279,,,0.892096337507,3,,medium,0.829599416613,Employed,6.0
249,IT,,0.983261436392,4,,low,0.809117068488,Left,5.0
104,product,,0.579999024824,6,,medium,0.487339991006,Employed,4.0
123,finance,1.0,0.549072831192,2,,low,0.558358962009,Employed,4.0
170,IT,,0.741402488399,2,,low,0.650993962077,Employed,5.0
164,support,,0.826753721532,2,,low,0.512092476298,Left,5.0
253,support,,0.668078061427,4,,high,0.977923524203,Employed,3.0
275,product,,0.453597104565,3,,low,0.639775077223,Employed,2.0
237,support,,0.750247189792,5,1.0,medium,0.598285089034,Employed,2.0
161,marketing,,,4,,low,0.829371258528,Employed,3.0
172,support,,0.878184854383,4,,medium,0.520042998838,Employed,2.0
243,information_technology,,1.0,4,,low,0.738471738891,Left,5.0
244,IT,,0.93070840208,6,,medium,0.12559302507,Left,5.0
129,product,,0.528488626175,2,,low,0.435509304471,Left,3.0
146,product,,0.844096780053,4,,medium,0.596431620187,Employed,2.0
239,sales,,0.511802192211,3,,medium,0.550338025062,Employed,2.0
147,,,0.562045141842,4,,low,0.577849393826,Employed,2.0
234,sales,,0.904155305416,4,,low,0.812239386346,Left,5.0
234,sales,,0.563115116424,3,,medium,0.517688411177,Employed,3.0
158,information_technology,1.0,0.5901799649,3,,low,0.70118817916,Employed,2.0
185,sales,,0.728214334048,3,,medium,1.0,Employed,3.0
210,engineering,1.0,0.452764419377,5,,medium,0.526951793293,Employed,4.0
218,engineering,,0.457268206284,6,,low,0.160569973579,Employed,6.0
253,support,,0.985579517658,4,,medium,1.0,Employed,3.0
185,product,,0.853792445738,3,,low,0.721948433512,Employed,4.0
204,admin,,0.740262732002,3,,medium,0.636213050838,Employed,3.0
228,sales,,0.912153990529,3,,low,0.664321062585,Employed,2.0
217,information_technology,,0.640018748733,4,,medium,0.925446403566,Employed,4.0
201,finance,,0.879038774642,2,,high,0.866088035906,Employed,3.0
157,sales,,0.958484426162,4,,medium,0.706403182863,Employed,2.0
185,sales,,0.974751065135,3,,low,0.538834861588,Employed,2.0
217,IT,1.0,0.456255158361,3,,low,0.910483603859,Employed,2.0
111,temp,,,2,,low,,Employed,
144,management,,0.945611837421,4,,medium,0.485274693349,Employed,8.0
100,temp,1.0,,1,,medium,,Employed,
280,,,0.716676906094,4,,low,0.228155370707,Employed,5.0
239,,,0.82914499155,5,,medium,0.724458990742,Employed,3.0
252,sales,,0.755225450733,4,,low,0.655388236754,Employed,2.0
214,sales,,0.563866309748,4,,low,0.973961232587,Employed,2.0
178,sales,1.0,,6,,medium,0.226611115346,Employed,3.0
238,information_technology,,0.77260573854,3,,medium,0.577099194111,Employed,3.0
200,IT,,0.802686390106,4,,low,0.607391321365,Employed,4.0
264,engineering,,0.960252209878,4,,low,0.879819952937,Employed,4.0
178,,,0.694445688586,4,,high,0.83896752087,Employed,2.0
209,support,,,3,,medium,0.975844035807,Employed,2.0
157,procurement,,0.772895393363,3,,medium,0.738886144407,Employed,3.0
263,IT,,0.617731924568,5,,medium,0.77384541296,Employed,8.0
140,marketing,,0.911997594607,3,,medium,0.551842046161,Employed,3.0
249,support,,0.731127456257,4,,medium,0.492926282821,Employed,4.0
258,management,,0.784478370377,4,,high,0.688392024925,Employed,3.0
310,finance,,0.954884847101,6,,medium,0.0668549962385,Left,4.0
158,sales,,0.551961880137,5,,low,0.928772394235,Employed,3.0
224,sales,,0.625711789363,5,,low,0.613895291403,Employed,3.0
272,product,,0.908527528009,6,,medium,0.154144654402,Left,4.0
209,,1.0,0.62952603997,5,,high,0.59916535613,Employed,2.0
200,engineering,,0.898281559158,4,,medium,0.936504585027,Employed,4.0
186,sales,,,2,,medium,0.829327119362,Employed,2.0
181,finance,,,4,,low,0.886610474596,Employed,2.0
184,IT,,0.993731378708,4,,low,0.859918254037,Employed,3.0
225,engineering,,0.950118774111,4,,low,0.533838978956,Employed,2.0
157,sales,,0.943741064056,4,,medium,0.753581407163,Employed,2.0
140,sales,,0.55280036985,2,,low,0.386085358973,Left,3.0
244,,,0.866022316467,6,,medium,0.0913600663663,Left,4.0
114,sales,,0.494786250427,3,,high,0.632426197308,Employed,3.0
185,procurement,,0.784439770745,4,,medium,0.943974150479,Employed,3.0
255,,,0.649058398898,4,,medium,0.562647058006,Employed,3.0
307,support,,0.896617138067,7,,low,0.154278825094,Left,4.0
129,,,0.50828222471,2,,low,0.48522277383,Left,3.0
169,sales,,,4,,high,0.653308702149,Employed,2.0
170,sales,,0.677548446185,2,,low,0.457649857861,Employed,8.0
219,engineering,,0.916485999792,4,,low,0.785478671982,Employed,2.0
142,engineering,,0.400059732175,2,,low,0.369309432172,Left,3.0
172,management,,0.90365965464,3,,medium,0.585821623917,Employed,3.0
152,,,0.772817976712,5,,high,0.926355509393,Employed,3.0
195,support,,0.480795023088,5,,low,0.884580480759,Employed,5.0
214,sales,1.0,0.353039623401,6,,low,0.958111005572,Employed,5.0
238,admin,,0.900731617907,5,,medium,0.284437486127,Employed,6.0
198,IT,,0.739867070337,5,,medium,0.877857848775,Employed,4.0
237,product,,0.660254906098,5,,low,0.935783381972,Employed,4.0
155,management,,0.468561663897,2,,low,0.350525732042,Left,3.0
296,engineering,,0.936785331947,6,,low,0.145721965641,Left,4.0
215,management,,0.46853648291,5,,high,0.933923254372,Employed,7.0
141,marketing,,,2,,medium,0.44275490627,Left,3.0
217,sales,,0.846072658671,4,,medium,0.230993031449,Employed,5.0
158,engineering,,0.527713320235,4,,medium,0.548894550322,Employed,2.0
238,sales,,0.559073680522,5,,medium,0.902947472842,Employed,2.0
157,sales,,0.600349263852,3,,high,0.637401331361,Employed,2.0
146,sales,,0.543701235036,2,,medium,0.375749440647,Left,3.0
141,sales,,0.537865783575,3,,low,0.610841339687,Employed,3.0
211,product,,0.596521241458,4,,medium,0.778410563489,Employed,2.0
114,engineering,,0.822474426896,2,,high,0.39407561293,Employed,5.0
256,engineering,,,3,,low,0.672225247807,Employed,3.0
259,marketing,1.0,0.725544708504,3,,high,0.204227991182,Employed,8.0
172,sales,,0.961248591832,5,,medium,0.779423181777,Employed,3.0
301,support,,0.556134328842,3,,low,0.240335570186,Left,3.0
280,product,,0.805056778349,5,,medium,0.186951813354,Employed,4.0
179,support,,0.363948020667,2,1.0,low,0.661943915922,Employed,5.0
102,engineering,,0.497103398913,2,,low,0.68291365522,Employed,6.0
202,engineering,,0.562699102185,3,,medium,0.67821622595,Employed,2.0
269,management,,0.758811583681,5,,low,0.641413257297,Employed,2.0
214,support,,0.766274861035,3,,medium,0.823887854201,Employed,3.0
139,marketing,,0.533963976851,2,,low,0.385362810967,Left,3.0
170,product,,,5,,low,0.795548105702,Employed,3.0
157,marketing,1.0,0.704938906349,5,,medium,0.915382140407,Employed,4.0
143,IT,,0.438713707621,3,,medium,0.311056827619,Employed,4.0
147,sales,,0.494166400797,2,,medium,0.480486599991,Left,3.0
149,support,,0.917584332378,3,,low,0.764873322509,Employed,2.0
136,temp,1.0,,2,,low,,Employed,
224,finance,,0.499063611663,7,,medium,0.291279841696,Left,5.0
251,admin,,,3,,low,0.889265989624,Employed,3.0
