12752,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
12753,1,0,0,1,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0
12754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12757,0,0,2,2,3,1,0,0,0,4,1,4,0,0,0,4,4,0,0,1
12758,0,1,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
12759,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3
12762,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2
12763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12766,1,0,5,2,1,0,0,2,0,3,1,1,0,0,0,1,1,0,0,4
12769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12770,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12772,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
12775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
12778,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
12779,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12782,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5
12783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
12784,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
12785,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12793,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2
12794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
12797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12798,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
12802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
12811,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
12812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12865,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12876,2,0,1,0,1,0,2,0,0,0,2,0,0,0,1,0,0,2,1,2
13492,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0
13493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13505,1,0,0,0,0,0,3,2,0,0,1,1,0,1,0,2,2,4,1,4
13520,0,0,0,0,0,0,2,2,0,0,0,4,0,4,2,4,4,0,6,6
13809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
13811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
13813,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
13814,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0
13815,0,0,0,2,3,1,3,1,0,0,2,0,0,0,2,0,1,0,2,3
13816,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,2
13817,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2
13919,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
14016,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
14265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14277,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
14335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
14439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14930,0,1,1,1,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0
14931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14934,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,1,0
14935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14936,3,0,0,4,3,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0
14937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0
17404,4,0,4,0,0,0,0,0,0,0,3,2,0,1,0,0,2,0,1,2
17443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17444,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1
17508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
17829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
